GSM1014798_AFX_1_N1.CEL.gz,GSM1014799_AFX_1_N2.CEL.gz,GSM1014800_AFX_1_N3.CEL.gz,GSM1014801_AFX_1_N4.CEL.gz,GSM1014802_AFX_1_N5.CEL.gz,GSM1014803_AFX_1_T1.CEL.gz,GSM1014804_AFX_1_T2.CEL.gz,GSM1014805_AFX_1_T3.CEL.gz,GSM1014806_AFX_1_T4.CEL.gz,GSM1014807_AFX_1_T5.CEL.gz,GSM1014808_AFX_2_N1.CEL.gz,GSM1014809_AFX_2_N2.CEL.gz,GSM1014810_AFX_2_N3.CEL.gz,GSM1014811_AFX_2_N4.CEL.gz,GSM1014812_AFX_2_N5.CEL.gz,GSM1014813_AFX_2_T1.CEL.gz,GSM1014814_AFX_2_T2.CEL.gz,GSM1014815_AFX_2_T3.CEL.gz,GSM1014816_AFX_2_T4.CEL.gz,GSM1014817_AFX_2_T5.CEL.gz
7.931752,8.320609,8.055866,7.85899,7.782796,7.933029,8.051212,8.317859,7.467343,8.229513,7.802535,8.126517,7.917443,7.865505,8.071503,8.214362,7.886029,8.399066,7.491991,8.287768
2.5220185,2.3895625,2.2463755,2.501796,2.4614195,2.2063705,2.3604485,2.3382675,2.6426605,2.712126,2.3022015,2.370539,2.4984765,2.513951,2.3029435,2.3659295,2.361841,2.5791965,2.253913,2.521468
4.285043667,4.431136,4.418761,4.435964,4.597871333,4.141445333,4.213202333,4.376446333,4.48828,4.317941667,4.215535333,4.244188667,4.300501333,4.497152333,4.574944333,4.010535333,4.027339,4.168837333,4.368177333,4.191180667
2.260713,2.530051,2.62621,2.629634,2.812544,2.443688,2.311507,2.222747,2.87187,2.488007,2.274217,2.274522,2.508683,2.698739,2.143421,2.830556,2.439814,2.523786,2.300791,2.91231
3.544991,3.359484,3.309243,3.738765,3.52044,3.540746,3.752569,3.650827,3.399201,4.301035,3.463316,3.597291,3.68367,3.487421,3.158499,3.441504,3.808366,3.378437,3.46024,4.064385
6.551772667,5.922236,6.934366667,6.763019,6.467133667,6.257881333,6.029679333,6.202997333,6.331055333,5.459249333,6.667795,5.806046667,6.792942,6.856556667,6.826652333,6.076874667,5.895540333,6.293922,6.593057,5.831358
4.36415875,4.3979285,4.26454125,4.4045455,4.27565425,4.44816325,4.50296125,4.3362665,4.4935215,4.648917,4.17918975,4.37006675,4.2938625,4.1203255,3.9233265,4.367928,4.55234575,4.18817875,4.19253975,4.49792875
3.8460435,3.6371695,3.670738,4.224255,3.7961635,3.6010915,3.4495845,3.786198,3.666582,3.9740335,3.632868,3.62447,3.86786,3.866073,3.4624755,3.8512265,3.6272475,3.81055,3.497498,4.021053
8.912672,9.031102,8.722371,8.287585,8.330753,8.382958,8.03696,7.695723,6.984036,9.042569,8.75508,8.794613,8.539486,8.25467,8.175669,7.53207,7.895237,7.571102,6.89965,8.663101
5.177765,5.076495,5.224483,5.167402,5.091339,5.111409,4.930274,4.948163,5.283499,5.082026,4.997529,4.925682,5.018015,5.087347,4.51101,4.552179,4.765777,4.844433,4.961204,5.367555
7.018254,7.1606722,6.7392412,6.8970596,6.8829138,7.3612848,6.4759484,7.284401,6.8209676,8.2043656,6.999769,6.97198,6.7212724,6.9796858,6.9225942,7.1629214,6.325159,7.3624726,6.9337164,8.2041812
5.325777,5.248898,5.052186,5.206088,4.993293,6.638481,8.738402,7.245069,5.854535,6.320403,5.155522,4.713492,4.870789,5.208178,5.141777,6.53795,8.721851,7.425069,6.002824,6.236428
5.185459,5.2017535,3.179907,3.289711,4.58135,3.523486,2.833561,3.42366,2.975351,3.309607,5.1580335,4.962837,3.0838505,3.643367,4.976704,3.7531335,3.0425355,3.3458015,2.888485,3.005873
2.570196667,2.688292667,2.663161667,2.745794333,2.644217667,2.793915667,2.545567333,2.735839667,2.51452,2.722540667,2.737854667,2.952413333,2.597755667,2.775449,2.604823,2.584543333,2.641153667,2.752231,2.587194667,2.692422667
5.813256,5.995659,5.911458,6.342238,6.309287,6.542058,6.305085,6.450565,6.411251,6.616523,5.863845,5.971231,6.195985,6.296632,6.631138,6.857266,6.559463,6.443601,6.489321,5.717262
3.65998,3.774184,3.516871667,3.689204667,3.659922667,3.732188333,3.848429,3.490299333,3.315358667,3.500089,3.577445333,3.524241333,3.559852333,3.604512667,3.855467667,3.474182667,3.617310333,3.351583667,3.260206333,3.261364
2.9736745,2.870411,2.8248905,2.710366,3.1126845,2.739908,2.793714,2.9781335,2.972833,2.7814375,2.6826015,2.8095335,2.7743705,2.6480415,2.6765095,2.889802,2.708377,2.782198,2.7288385,2.9201205
9.130185,8.762739,9.469853,9.442336,9.429647,9.584352,10.259541,10.013394,10.418174,10.828659,9.016035,8.765549,9.464102,9.515292,9.751466,9.728726,10.118796,10.004227,10.446773,11.024963
9.099626,8.679954,8.899936,9.046172,8.489076,10.043525,9.935349,9.834343,8.637871,12.246268,8.903029,8.517363,9.057371,8.926949,8.386764,9.607768,9.88835,9.826589,8.992535,12.095435
3.3355395,3.2185105,3.2793815,3.327495,3.298977,3.373412,3.004015,3.222553,3.1398045,3.5132725,3.161697,3.4133715,3.1116095,3.3477215,3.085888,3.3489035,3.0486535,3.107781,3.270016,3.4463025
6.8183435,5.97078225,6.65311775,7.51989225,6.67496325,6.6608175,6.98092775,7.09317575,7.64593575,5.65021025,6.86971875,6.23583175,6.69440575,7.30658375,6.59914625,6.76284675,7.0552315,7.10314325,7.5031815,5.9651495
9.505218,9.229077,9.357019,8.902521,9.556587,8.584328,9.116444,6.790556,8.045363,7.810881,9.495899,9.26423,9.350079,8.94867,9.666276,8.696994,9.205821,6.769901,8.265564,7.855138
6.9753705,8.22304,7.9429465,7.459263,7.924479,6.744612,6.955561,7.7807935,7.153857,8.0649575,6.9006335,8.11197,7.8216465,7.2919755,7.935153,7.234743,7.0106505,8.0046945,7.2472535,8.330826
6.577450667,6.766050333,7.042624,6.88377,6.726493833,6.4692895,6.446145667,6.711046333,6.16636,6.961537833,6.555998667,6.662401,7.084941667,6.936993333,6.778127333,6.4614165,6.371083167,6.589109667,6.305741167,7.009809
7.03498325,7.1459245,6.14830475,6.75020675,7.370203,6.8524155,6.263408,4.64290825,6.09424775,5.12000175,7.09828825,6.84540725,6.13111525,6.92517175,7.51546775,6.64617425,6.0377035,4.44961825,6.28328425,4.7509555
6.957698,7.365942,6.951985,6.734633,6.868336,6.855586,7.431703,6.953668,6.974456,6.484759,7.051472,7.02865,6.771872,6.784144,7.263859,6.809526,7.231566,6.874604,6.87783,6.087217
4.346966,4.287091714,4.160883429,4.447134571,4.357846286,4.198517714,4.154679286,4.377430714,4.386749429,4.266863571,4.229917429,4.312312143,4.200746,4.231054429,4.208130429,4.091171,4.117230143,4.350226143,4.366793857,4.05363
6.5422535,6.1148375,6.324963,5.9420265,6.530869,5.9160415,6.4349335,6.214771,5.975754,5.7044015,6.4302635,6.0679375,6.3768245,6.262074,6.7676935,6.1902205,6.2168965,6.3250865,6.1030315,5.6313385
8.315476,8.551004,8.712488,9.133174,8.581795,7.933626,7.774329,8.152012,7.957195,7.766081,8.145876,8.197436,8.657318,9.056321,8.688506,7.968515,7.581042,8.020696,8.026158,7.769468
3.6705455,3.547215,3.791591,3.784555,3.7122635,3.7667695,3.6967585,3.8215785,3.693285,3.6884825,3.9503305,3.7315645,3.864437,3.7733225,3.8043185,3.810844,3.5886525,3.662943,3.7476795,4.204652
2.524316,2.476833,2.4938625,2.3659985,2.6006445,2.394153,2.266818,2.370847,2.393911,2.396246,2.423718,2.3070755,2.373431,2.263174,2.406174,2.5225605,2.4296335,2.3120135,2.493879,2.589457
7.1754985,7.1385705,6.9551635,7.2957015,7.222107,7.0003585,8.276414,7.2788135,8.3602375,8.857111,7.1571905,7.111916,6.835726,7.252956,7.458461,7.218914,8.194646,7.376134,8.4771535,8.846947
4.6645265,5.175374,4.8780785,4.782158,4.8145995,5.023749,4.999841,5.1363365,4.9648715,4.9499135,4.664371,4.9693145,4.5449275,4.5919385,4.3621405,5.017835,4.9122685,5.0134675,4.8623225,4.4555595
8.879135,8.352183,9.391174,8.069211,9.266346,7.247223,10.236208,9.445324,5.62363,5.040747,9.037069,8.304924,9.519381,8.096594,9.569878,7.601127,10.35168,9.584302,5.82418,5.948584
10.241088,10.486971,10.571564,10.320165,10.58423,9.583191,10.220669,9.684079,10.005312,9.230214,10.227625,10.58448,10.672075,10.340451,10.561371,9.961706,10.302991,10.007571,9.934841,9.150343
4.329728,4.969037,5.101773,4.798847,4.878788,4.020474,4.438229,5.473687,4.129618,4.7293,4.593364,4.787228,5.39839,4.996942,5.045114,4.421864,4.445107,5.807852,3.899881,4.294002
6.336363,6.3244425,6.5820985,6.100592,6.2900465,6.63779,5.956068,5.7676145,7.067401,7.590524,6.1049655,6.1522205,6.3524375,6.1900285,6.275678,6.7933145,5.8529355,5.628004,7.0478535,7.581191
6.531966,6.349813,6.56828,7.186272,6.913753,6.885451,8.279742,9.132227,7.663065,5.698669,6.62655,5.98016,6.578673,7.212809,6.96118,7.155655,8.39821,9.156852,7.814892,6.163176
5.710283333,5.976339333,5.815773333,5.828684333,5.694436667,5.87792,5.709124,6.091903667,5.859509,5.774769333,5.650630667,5.678028333,5.841642,5.727665,5.523928333,5.677548,5.780920333,5.861695333,5.805781333,5.459535
2.807347,2.859517,2.7587855,2.848535,2.793886,2.858974,2.994774,3.1263075,2.8246525,3.308375,2.786666,2.9853075,2.7838345,2.9823815,2.904708,3.024048,2.8749685,2.990492,2.6979385,3.7404115
10.271987,10.308334,10.310577,10.41106,10.430101,9.939443,9.837048,9.892972,10.092437,8.358245,10.271672,10.099292,10.260106,10.43919,10.531927,9.826409,9.775988,9.809281,10.158619,8.410999
8.260952667,8.121586,8.701495,8.178737667,8.428458667,7.510238333,7.619676,8.276204333,6.723943,7.636258,8.108596333,8.23762,8.660682667,8.174027667,8.460974667,7.611238333,7.543366,8.268503,6.781834333,7.629355333
2.277546,2.168409,2.401077,2.239812,2.360172,2.2697,2.270085,2.039946,2.075334,2.185117,2.362441,2.5129,2.374174,2.162859,2.364211,2.089782,2.21433,2.157138,2.338166,2.374887
10.558,10.841757,10.766547,10.906336,10.74899133,10.70615633,10.67982833,10.613913,10.98666533,10.19981133,10.614012,10.90215833,10.81152733,10.88518433,10.810279,10.70143867,10.66618733,10.67942767,11.016378,10.29851633
2.748861,2.83142,2.924165,2.592136,2.95878,3.025692,2.658424,2.913922,2.985789,3.060659,2.642128,2.81579,2.749705,2.768384,2.87093,2.894017,2.871629,2.705965,2.998927,3.071108
3.901729222,4.560919444,5.420715222,3.619021667,3.910015,4.935635444,4.456578444,4.938453111,4.189286111,3.725763444,3.978391333,4.516323111,5.454789333,3.645215444,3.853366778,4.980146333,4.444991,4.914051778,4.065451667,3.753740444
6.933623,6.831294,5.987533,6.643564,7.041641,6.991299,6.985315,6.314855,7.614114,6.104326,6.78792,6.872634,5.998244,6.925851,7.019922,7.044936,7.023657,6.073574,7.85205,6.245257
7.978062,7.287826,7.84072,8.123996,8.22415,7.581341,8.416172,7.958244,8.258379,5.904871,7.998887,6.779481,7.679755,8.19307,8.445175,7.722744,8.390846,7.86852,8.305162,5.58226
3.482224,3.663091,3.369827,3.694976,3.4675485,3.5616245,3.5916435,3.2878015,3.6054255,3.7243745,3.828935,4.305812,3.8549965,4.0682975,3.815042,3.857648,3.797506,3.6929425,3.590357,4.097133
3.217989,4.127688,3.464922,3.658132,3.654949,3.682471,3.159413,3.528677,3.122934,3.804316,3.187952,4.304192,3.628748,3.477821,3.228601,3.503286,3.413857,3.326986,3.433017,3.599029
4.91051525,4.39073875,4.875367,4.97764075,4.73898825,5.20413825,4.91776475,5.2276295,5.791816,3.99314125,4.629688,4.422952,4.8577345,5.01579175,4.70133925,4.98998675,4.57928175,5.251731,5.767876,4.03730275
6.940469,5.972278,7.158196,7.002059,6.896882,6.943064,8.029094,8.07456,8.652531,5.16956,7.067751,5.875009,7.28693,7.021743,7.052275,7.171638,8.056957,8.17683,8.914989,5.251124
3.266588,3.17145,3.238465,3.931803,3.198418,2.957286,3.047028,2.853445,2.652756,2.903428,3.183143,3.779043,3.242532,3.694111,3.282786,3.537282,3.302058,3.339746,3.12614,3.413799
3.996953,4.249316,4.22803,4.131347,4.280033,4.015913,3.865749,4.061026,4.317498,4.470417,4.087373,4.237686,4.42264,4.077755,3.877697,3.580042,3.909012,3.731656,4.12936,4.374368
3.066492,3.116505,3.101915,2.948499,2.997712,3.131245,2.996093,2.867786,2.903071,2.855355,3.096411,3.265866,3.091724,3.113541,3.029722,3.292399,3.000076,3.18617,3.017843,3.497705
3.7098105,3.709903,3.6133235,3.847106,3.6696045,3.6584775,3.685595,3.6338425,3.5775135,3.6675505,3.690512,3.7799025,3.9086545,3.6090835,3.431477,3.8060825,3.6040635,3.6333455,3.606318,3.7625665
4.7456705,4.567038,4.4610325,4.2132665,4.629598,4.3212805,3.934192,3.7462685,3.5210295,3.684897,4.481672,4.4776535,4.089879,4.1948805,4.7376975,4.5039975,4.1559405,3.667786,3.4745525,3.8577205
3.0119015,2.944802,2.933322,3.0747745,3.085257,2.9132595,3.1326715,3.1197805,3.177247,3.1840255,2.82141,2.8105905,3.090946,3.034061,2.9962335,2.6207715,2.897102,2.804436,2.9703455,2.9110515
3.02583,3.043092,3.181446,3.144507,3.357932,3.45137,3.207677,3.520358,3.241016,3.316772,2.678019,3.025456,2.964754,3.174923,2.7185,2.732469,2.606164,3.169109,2.997782,3.119885
4.5817365,5.0849985,4.72114,4.754926,5.1277325,4.873989,4.4783155,4.9770785,4.485846,4.935572,4.792917,4.844314,4.6794675,4.570039,4.6906765,4.5337155,4.487711,4.971092,4.4345365,4.805165
4.215306,4.455508,4.541617,4.673907,4.610735,4.256768,4.543957,4.826057,4.677127,4.550776,4.831284,4.879873,4.641427,4.834223,4.476179,4.808049,4.587345,4.976977,4.559783,4.829585
3.55813,3.571518,3.465301,3.639247,3.72787,3.649105,4.478678,3.391933,3.590546,4.0727,3.430668,3.901671,3.419103,2.988366,3.23236,3.262977,3.605265,3.318838,3.396923,3.629469
3.799015,3.523473,3.863708,3.784418,3.805842,4.024082,3.755868,3.7613985,3.6958505,4.0736585,3.686606,4.05462,3.8694755,3.6637555,3.587288,4.026601,3.7532295,3.5747905,3.686618,3.631532
7.862109,8.1188225,8.401974,8.2817195,8.191606,8.175423,8.2418505,7.8539585,7.757938,8.2709365,7.967301,7.7800505,8.3865945,8.442441,8.3895615,8.13761,8.1046655,7.8771865,7.851663,8.3645425
2.688907,2.450348,2.426821,2.600702,2.743314,2.563263,2.446602,2.530672,2.436664,2.492277,2.450348,2.380469,2.290624,2.181378,2.134323,2.469258,2.286096,2.3046,2.396506,2.63897
3.577655,3.660432,4.063723,3.917788,3.724074,3.639674,3.570915,3.483158,3.695745,3.857239,3.512832,3.82774,3.639595,3.429559,3.414552,3.727963,3.480319,3.426294,3.522909,3.576984
6.6288715,6.2524945,6.6125415,6.482798,6.807047,6.7118865,6.990724,6.7285995,6.935798,6.8355255,6.750247,6.147396,6.7361625,6.575407,7.0805525,6.8266285,7.025629,6.824254,7.117211,6.904577
3.652683,3.736092,3.91349,4.021702,3.690894,3.630887,3.80293,4.119837,3.855192,3.959108,3.565512,3.542672,3.75437,3.772057,3.181313,3.392642,3.389567,4.164731,3.417771,4.131075
4.333657,4.549205,4.536858,4.541156,4.378298,4.658145,4.162584,4.179805,4.172689,4.399207,4.163956,4.365215,4.513994,4.280534,3.991766,4.23811,4.154046,4.054703,3.940247,4.689348
5.471488,4.276571,5.694031,6.038898,5.141781,3.609616,4.288206,3.662913,3.529518,3.933617,5.849533,4.140527,6.016873,6.174571,5.081955,3.667441,4.391017,3.995423,3.881655,4.149648
5.971702,6.292549,5.75896,6.173014,5.850978,6.425558,6.636031,6.692301,6.625884,6.236707,5.929948,6.231057,5.676776,6.123969,6.027586,6.828495,6.534561,6.843089,6.627902,6.664798
5.4836905,5.012906,5.15299,5.4727005,5.147323,5.653994,5.315604,5.2174815,5.5262345,5.249039,5.515723,5.609729,5.0824315,5.395598,5.288484,5.8974675,5.5920525,5.5742525,5.66194,5.1510865
3.824391,3.807737,3.72915,3.428794,4.218572,3.601006,3.275219,3.532604,3.751467,3.34314,3.168316,3.65575,3.279068,3.500303,3.839612,3.724101,3.647301,3.779942,4.450039,3.013258
6.292049,6.5140008,6.2795004,6.3020958,6.4125886,6.5820234,7.0062096,6.9385286,6.6498024,5.8483266,6.1643658,6.4429022,6.2499026,6.1850392,6.5013742,6.5977674,6.9486002,7.0327458,6.7302662,5.97816
7.671388,7.34968,7.488559,7.162645,7.588397,7.332417,6.342841,5.556195,6.498746,5.727693,7.740983,7.40122,7.445077,7.332152,7.905867,7.767903,6.409822,5.425256,6.858394,5.474196
8.754198,7.689139,8.389354,9.138176,8.889002,8.341483,7.673872,6.910583,6.997751,6.46124,8.659955,7.635191,8.4893,9.210324,9.034036,8.750471,7.505934,7.012871,7.214393,6.462429
3.842850333,4.016331,3.519697,3.356995667,3.738552667,3.705251333,3.772284333,3.925139333,3.726417333,3.682483333,4.058035,4.011169,3.506603333,3.456437333,3.742443667,3.902506,3.746528667,3.714568333,3.969631667,3.854530667
3.15552875,3.37318475,3.494748,3.953454,3.3134035,3.9157855,4.048514,4.1785095,4.61849575,3.85164925,3.347592,3.08007675,3.29761025,4.2213935,3.2221195,4.074934,3.95343725,4.16599,4.6511175,3.899774
3.647699714,3.816742429,3.878628,3.865949143,3.904571714,3.892533429,3.819152429,3.894453857,4.035891,3.948753857,3.614655429,3.860385714,3.797728571,3.669423857,3.476684,3.838705429,3.605598714,3.466570143,3.684029714,3.809232714
3.83731375,3.9132795,3.43933075,3.64789725,3.78289275,3.4687615,3.28260775,3.4061375,3.01338875,2.9098715,3.913225,3.98374175,3.41501575,3.6438535,3.763537,3.41376175,3.3194325,3.32091575,3.113939,2.99457075
7.968193667,7.523017,7.288362333,6.393545667,7.860807,6.746535333,6.448338333,6.408342,6.231277,4.822971667,7.900685333,7.410112667,7.271426,6.438684,7.93671,6.805044333,6.275573,6.306201,6.227459,5.372289
5.153637333,5.961433,5.622260333,4.816914667,5.074008333,4.713326667,4.222100667,4.072085667,3.693800333,3.367557667,5.039273667,6.013008,5.511373667,4.522761667,4.972802333,4.649482333,4.159143,3.905817667,3.821284667,3.063468333
4.685973,4.784827667,4.446142667,4.687053,4.828823333,4.382725667,4.469219667,4.491301333,4.380421,4.324358333,4.674387333,4.810619,4.495204333,4.506875667,4.866383,4.355436,4.378725,4.722748667,4.239961667,4.535153667
12.511708,12.441424,12.70809,12.484609,12.751711,12.093176,11.990961,12.261076,12.024719,11.947857,12.643751,12.520603,12.812881,12.488234,12.793843,12.186917,12.125659,12.410427,12.079254,12.113178
11.027047,10.515362,10.7990435,10.598453,10.8204985,10.5169185,10.7295035,11.5931835,11.1581825,10.5947845,11.0414635,10.532869,10.843691,10.646155,10.896524,10.7702905,10.8026575,11.598045,11.153987,10.806412
5.5883425,5.653479,5.265243,5.9560005,5.7090365,5.651194,6.063484,6.480573,6.2184225,6.4592365,5.618619,5.4875295,5.198575,5.7466535,5.8758975,5.704172,6.1599275,6.2967745,6.133607,6.340314
10.28918625,10.39216125,10.498156,10.66102,10.341236,10.26208125,10.34898475,10.79727525,10.230905,9.874504,10.26791925,10.5167475,10.47017525,10.52609675,10.444,10.35600075,10.4027835,10.808726,10.3029355,10.063864
3.804703,4.214968,4.280241,4.355181,4.354227,3.89538,4.09644,4.661071,3.826429,3.568438,4.223622,4.913921,4.616799,4.551908,4.276608,3.939907,4.606178,5.325287,4.016963,4.387197
10.065934,10.508953,10.49196,10.438753,10.533134,10.207663,10.350499,10.937503,10.277618,9.88358,10.271122,10.569705,10.595205,10.446878,10.353124,10.015622,10.275372,10.807395,10.109057,9.965841
5.586935,5.508852,5.586736,5.582836,5.586236,5.208041,5.352063,5.882241,5.189306,5.366725,5.704362,5.974677,6.259139,5.995223,5.134466,5.496086,5.716591,6.053799,5.330513,5.298227
8.471587,8.76755,8.854233,9.153719,8.73161,9.640913,9.255283,9.816863,9.019542,10.058375,8.287045,8.526079,8.846668,9.308831,8.621622,9.267223,9.178871,9.740533,9.061596,10.116574
10.8263105,10.921812,11.2075195,11.0163575,11.111931,10.783051,11.21792,11.31576,10.694031,9.667036,10.8858965,10.93401,11.301479,11.0581965,11.1210105,10.851187,11.291727,11.439392,10.7416105,9.751322
9.814323,9.254572,9.985609,10.15773,10.120332,10.116663,10.332633,10.512318,10.514681,8.824964,9.807557,9.288101,9.963338,10.067155,10.226004,10.161974,10.282031,10.482358,10.573182,9.20166
7.736208,8.116123,7.00419,7.72772,7.513002,8.120288,8.417607,9.454105,8.527311,7.233022,7.763034,8.256833,7.213128,7.706048,7.770705,8.525446,8.478193,9.650647,8.601397,7.269197
9.7716305,9.345562,9.72993,9.8169235,9.8083335,9.698726,9.046242,9.540128,9.945199,9.2334165,9.6146435,9.247374,9.591627,9.764905,9.7499305,9.508116,9.106846,9.504986,9.9140715,9.21712
8.186655667,8.123641667,7.735779333,7.925401,7.910339667,7.918342333,7.440140667,8.312400333,8.248811667,7.073698333,8.152299333,7.978466333,7.685127333,7.93393,8.140816,7.920291333,7.163381333,8.337818,8.308782,7.202516667
7.731677,6.582339,8.179509,7.85906,8.133638,6.401784,6.7243,9.115134,5.045037,4.900576,7.734725,6.528343,8.026988,7.775053,8.288421,6.645958,6.775643,9.021383,5.178732,5.007611
6.384517,5.926961,6.281768,6.463241,6.468739,5.871813,6.578601,6.076764,7.565095,6.021248,6.325692,5.951821,6.176859,6.388783,6.329972,6.312259,6.604995,6.077508,7.761654,6.207004
3.225036,3.463861,3.335361,3.162041,3.369508,3.512264,3.237082,3.165809,3.315553,3.097905,3.324734,3.418198,3.349974,3.367441,3.340655,3.239893,3.418198,3.382259,3.45112,3.537368
4.107565,4.310548,4.337606,4.780513,4.340772,4.383244,3.761483,3.8861905,3.665064,3.747774,4.09972,4.5736315,4.2310235,5.1202835,4.6162435,4.1096405,4.0438795,3.843233,3.7385415,3.5311695
5.353740667,5.392533667,5.369559333,5.430017333,5.471466667,5.442871333,5.324286667,4.753687667,5.040829333,5.077873333,5.442920667,5.271388667,5.340552667,5.290279667,5.254076333,4.995008333,5.189031,4.690730667,5.038432333,4.938804
6.697406,6.713628,7.038453,7.097058,6.863273,6.741273,6.33577,7.205752,6.943727,7.391033,6.809269,6.412281,7.19834,7.142964,7.146866,6.865774,6.2248,7.36716,6.858075,7.444704
2.49022,2.416151,2.430701,2.481863,2.522238,2.614934,2.350115,2.624428,2.254272,2.660609,2.253544,2.531221,2.636872,2.643501,2.496674,2.634321,2.502282,3.018093,2.558933,2.636361
4.917868,4.9408685,4.365441,5.011627,4.7700345,4.7029575,4.5437865,4.4282635,4.311062,4.3113185,5.061349,5.2988615,4.4581865,5.189562,4.81753,4.946027,4.88928,4.8829365,4.428575,4.5469235
4.420895,4.632898,4.4263365,4.505414,4.559223,4.6079295,4.6459335,4.8594485,4.807013,4.7084865,4.512245,4.77127,4.4352455,4.560683,4.59212,4.8539205,4.730827,4.6819315,4.8008435,4.763429
4.480595,4.349049,4.064133,4.523938,4.078728,4.338707,4.159745,4.358284,4.086382,4.174459,4.852295,4.685884,4.862187,4.748836,4.479312,4.823588,4.650257,4.70459,4.122922,5.347
4.789877571,4.894911714,4.996417714,4.261744143,4.944084714,4.657453714,4.963081571,5.164499143,5.173965143,4.644277571,4.859457286,4.857093714,4.763541286,4.316627286,5.040382429,4.520859571,4.859203857,5.198642714,5.151015857,4.639859286
4.794577,4.4597462,4.4258378,4.3583104,4.4963804,4.2877868,3.9575904,3.9940918,4.392648,4.2008632,4.7300304,4.6037104,4.4242436,4.4894138,4.7746798,4.3183378,4.084726,4.1234456,4.3564948,4.216081
3.169601,3.58938,3.378133,3.226893,3.604036,3.630416,3.416741,3.657545,3.509943,3.443157,3.264212,3.473762,3.380587,3.05723,3.126448,3.762666,3.163313,3.147742,3.325966,3.344795
4.379691,4.326853,4.437371,4.494147,4.354644,4.295257,4.177756,4.592493,3.960358,4.69098,4.34804,4.455533,4.465833,4.397898,4.2998,4.324885,4.423335,4.360932,4.14305,4.728032
6.104059,6.612942,6.4483835,6.568577,6.4899775,5.881643,5.9139345,6.080941,6.0023295,6.259945,6.3716285,6.422859,6.358864,6.357065,6.5666105,6.2881945,5.701219,6.0127025,5.9800785,5.870158
9.991806,9.643329,10.374613,10.10678,10.216338,10.075096,10.162248,10.128996,10.231425,10.448255,10.086476,9.645635,10.425917,10.127108,10.391867,10.447909,10.163716,10.304575,10.362874,10.549052
9.977334,9.354141,9.671145,9.779889,9.613312,9.745687,9.759568,9.530346,9.664423,10.151393,9.921629,9.433954,9.700279,9.697993,9.659083,9.670771,9.740714,9.430428,9.53168,10.069049
7.319252,7.94006,7.864164,7.660763,6.824272,7.450918,8.124108,6.952267,6.778811,9.367528,7.525285,7.613417,7.838975,7.880217,7.080017,7.533262,8.28093,7.070061,7.179143,9.144511
7.203361857,6.964777857,6.777100714,6.751362857,6.959253571,6.939402,6.852534714,6.997699714,6.786401,6.177310429,7.146040571,6.896134143,6.751274714,6.922797,7.047475571,6.714849,6.887787857,6.914735,6.821544,6.137380286
